tst_cam,det,pred
20160816_2148_0,10,3.20605e-08
20160816_1706_0,0,2.22763e-06
20160816_1150_0,0,1.67287e-05
20160816_1150_0,1,3.2817e-06
20160816_1150_0,3,5.37075e-05
20160816_1150_0,2,1.76724e-06
20160816_1039_0,9,0.000956496
20160816_1039_0,0,0.000374527
20160816_1039_0,1,5.24305e-06
20160816_1039_0,6,0.00911873
20160816_1039_0,3,6.09206e-05
20160816_1039_0,11,0.0667718
20160816_1039_0,5,0.00142177
20160816_1039_0,7,0.0187894
20160816_1039_0,2,2.61039e-05
20160816_1039_0,8,0.046326
20160816_1039_0,4,0.00678774
20160816_1039_0,10,0.00702599
20160816_2309_0,0,5.11435e-07
20160816_2007_1,0,1.47267e-06
20160816_2007_1,1,1.80833e-08
20160816_2007_1,2,2.85977e-06
20160816_2317_1,0,1.39967e-07
20160816_1340_1,9,0.0275146
20160816_1340_1,13,0.989598
20160816_1340_1,0,0.638699
20160816_1340_1,1,0.912562
20160816_1340_1,15,0.945004
20160816_1340_1,6,0.680346
20160816_1340_1,14,0.961645
20160816_1340_1,3,0.902691
20160816_1340_1,12,0.882002
20160816_1340_1,11,0.699051
20160816_1340_1,5,0.881564
20160816_1340_1,7,0.507204
20160816_1340_1,2,0.860104
20160816_1340_1,8,0.880222
20160816_1340_1,4,0.942117
20160816_1340_1,10,0.696169
20160816_1215_1,17,0.0337444
20160816_1215_1,9,0.970417
20160816_1215_1,13,0.00729851
20160816_1215_1,0,0.999506
20160816_1215_1,1,0.919135
20160816_1215_1,15,0.0427146
20160816_1215_1,6,0.892928
20160816_1215_1,14,0.96397
20160816_1215_1,3,0.839918
20160816_1215_1,12,0.304433
20160816_1215_1,11,0.958333
20160816_1215_1,5,0.866274
20160816_1215_1,19,0.00313464
20160816_1215_1,7,0.972608
20160816_1215_1,2,0.644713
20160816_1215_1,18,0.00189483
20160816_1215_1,16,0.0317696
20160816_1215_1,8,0.657739
20160816_1215_1,4,0.998787
20160816_1215_1,10,0.286307
20160816_1215_1,20,0.0148785
20160816_0233_1,0,5.382e-09
20160816_0233_1,1,1.33834e-09
20160816_0233_1,2,1.39954e-07
20160816_2248_1,0,4.144e-10
20160816_0739_1,9,0.937606
20160816_0739_1,13,0.362822
20160816_0739_1,0,0.00179357
20160816_0739_1,1,0.207794
20160816_0739_1,15,7.50896e-10
20160816_0739_1,6,0.380357
20160816_0739_1,14,6.905e-07
20160816_0739_1,3,0.0773896
20160816_0739_1,12,3.43069e-05
20160816_0739_1,11,2.15393e-10
20160816_0739_1,5,0.967409
20160816_0739_1,7,0.550359
20160816_0739_1,2,0.980961
20160816_0739_1,8,0.881286
20160816_0739_1,4,0.26563
20160816_0739_1,10,1.01013e-10
20160816_0105_1,9,4.46869e-08
20160816_0105_1,0,3.61481e-07
20160816_0105_1,1,3.58816e-11
20160816_0105_1,6,7.65996e-08
20160816_0105_1,3,1.06686e-06
20160816_0105_1,11,7.15757e-08
20160816_0105_1,5,1.90478e-12
20160816_0105_1,7,3.98202e-11
20160816_0105_1,2,5.0827e-11
20160816_0105_1,8,3.55619e-14
20160816_0105_1,4,2.93605e-08
20160816_0105_1,10,0.000172009
20160816_0522_1,0,1.61644e-06
20160816_1041_0,9,0.00039054
20160816_1041_0,0,0.0231068
20160816_1041_0,1,2.29294e-05
20160816_1041_0,6,0.00176764
20160816_1041_0,3,0.000894291
20160816_1041_0,11,4.52411e-05
20160816_1041_0,5,0.000244317
20160816_1041_0,7,0.0122624
20160816_1041_0,2,0.102419
20160816_1041_0,8,0.000119474
20160816_1041_0,4,0.0275004
20160816_1041_0,10,0.00197641
20160816_1631_1,0,1.58066e-07
20160816_1631_1,1,0.797546
20160816_1631_1,6,2.59508e-06
20160816_1631_1,3,0.981132
20160816_1631_1,5,1.18642e-07
20160816_1631_1,2,0.951614
20160816_1631_1,4,0.00275221
20160816_1228_0,0,0.00073339
20160816_1228_0,1,0.122291
20160816_1228_0,6,0.882212
20160816_1228_0,3,0.963606
20160816_1228_0,5,0.996446
20160816_1228_0,2,0.322719
20160816_1228_0,4,0.980929
20160816_1115_0,0,0.000113617
20160816_1251_0,26,0.0737321
20160816_1251_0,17,0.0533143
20160816_1251_0,28,1.27193e-08
20160816_1251_0,9,0.00871651
20160816_1251_0,13,0.0104562
20160816_1251_0,0,0.00159599
20160816_1251_0,25,0.00151345
20160816_1251_0,1,0.00248362
20160816_1251_0,15,0.192214
20160816_1251_0,6,0.00720712
20160816_1251_0,14,0.00523331
20160816_1251_0,3,0.0120795
20160816_1251_0,12,0.0451954
20160816_1251_0,11,0.225215
20160816_1251_0,5,0.0168177
20160816_1251_0,19,0.00884585
20160816_1251_0,27,0.00078824
20160816_1251_0,23,0.000321531
20160816_1251_0,7,0.00451943
20160816_1251_0,2,0.00105193
20160816_1251_0,18,0.121392
20160816_1251_0,16,0.00470272
20160816_1251_0,8,0.0549979
20160816_1251_0,4,0.0027478
20160816_1251_0,24,0.00641351
20160816_1251_0,10,0.0258926
20160816_1251_0,22,0.00186719
20160816_1251_0,29,0.000565935
20160816_1251_0,20,0.395069
20160816_1251_0,21,0.0429648
20160816_1521_1,26,0.0055825
20160816_1521_1,17,0.00482538
20160816_1521_1,28,0.283387
20160816_1521_1,37,0.250178
20160816_1521_1,9,0.00119855
20160816_1521_1,13,0.538089
20160816_1521_1,0,0.00556499
20160816_1521_1,25,7.34631e-07
20160816_1521_1,1,0.0101638
20160816_1521_1,39,0.0982067
20160816_1521_1,35,0.506285
20160816_1521_1,34,0.000241053
20160816_1521_1,15,0.00250125
20160816_1521_1,6,0.0057687
20160816_1521_1,14,0.0358943
20160816_1521_1,40,0.0165078
20160816_1521_1,3,0.0289007
20160816_1521_1,31,7.60582e-06
20160816_1521_1,12,1.74502e-05
20160816_1521_1,11,0.51534
20160816_1521_1,5,0.573301
20160816_1521_1,30,1.19521e-05
20160816_1521_1,19,6.5187e-06
20160816_1521_1,32,7.60582e-06
20160816_1521_1,42,0.0241131
20160816_1521_1,27,0.279148
20160816_1521_1,23,0.000617873
20160816_1521_1,7,0.000720906
20160816_1521_1,2,0.0022402
20160816_1521_1,18,1.17678e-07
20160816_1521_1,16,0.478695
20160816_1521_1,38,0.000172052
20160816_1521_1,8,0.0591973
20160816_1521_1,4,5.7923e-09
20160816_1521_1,36,0.10679
20160816_1521_1,43,0.0585288
20160816_1521_1,33,0.00119003
20160816_1521_1,24,0.549049
20160816_1521_1,10,0.512406
20160816_1521_1,22,0.00180087
20160816_1521_1,29,0.0441746
20160816_1521_1,20,0.000223288
20160816_1521_1,21,0.0560234
20160816_1521_1,41,0.261054
20160816_1714_1,0,4.74466e-06
20160816_1714_1,1,8.54932e-06
20160816_1714_1,3,2.19323e-05
20160816_1714_1,2,2.17574e-05
20160816_1121_0,0,1.38681e-07
20160816_1121_0,1,4.39634e-07
20160816_1121_0,6,2.85049e-08
20160816_1121_0,3,1.67008e-06
20160816_1121_0,5,0.000275981
20160816_1121_0,7,3.73158e-05
20160816_1121_0,2,1.67008e-06
20160816_1121_0,4,5.25261e-05
20160816_0652_1,0,2.34619e-08
20160816_0652_1,1,7.69501e-17
20160816_0652_1,3,7.03555e-06
20160816_0652_1,5,4.7493e-13
20160816_0652_1,2,6.86956e-16
20160816_0652_1,4,1.07865e-05
20160816_1118_0,0,8.2258e-08
20160816_1118_0,1,2.81374e-06
20160816_0823_1,17,0.234988
20160816_0823_1,9,0.999037
20160816_0823_1,13,0.14989
20160816_0823_1,0,0.0111277
20160816_0823_1,1,0.122343
20160816_0823_1,15,0.00725331
20160816_0823_1,6,0.982262
20160816_0823_1,14,0.03376
20160816_0823_1,3,0.00997463
20160816_0823_1,12,0.0149656
20160816_0823_1,11,0.0985342
20160816_0823_1,5,0.967808
20160816_0823_1,7,0.999387
20160816_0823_1,2,0.0390109
20160816_0823_1,16,0.328006
20160816_0823_1,8,0.00430186
20160816_0823_1,4,0.917116
20160816_0823_1,10,0.991316
20160816_1830_0,0,7.97427e-05
20160816_2207_1,0,6.13335e-09
20160816_1431_1,9,0.997056
20160816_1431_1,0,0.949329
20160816_1431_1,1,0.370677
20160816_1431_1,6,0.914186
20160816_1431_1,3,0.344107
20160816_1431_1,11,0.477803
20160816_1431_1,5,0.882856
20160816_1431_1,7,0.992462
20160816_1431_1,2,0.754293
20160816_1431_1,8,0.993905
20160816_1431_1,4,0.881463
20160816_1431_1,10,0.996343
20160816_0023_1,0,0.000328991
20160816_1325_1,9,0.980386
20160816_1325_1,13,0.321343
20160816_1325_1,0,0.946649
20160816_1325_1,1,0.703664
20160816_1325_1,15,0.145145
20160816_1325_1,6,1.17205e-05
20160816_1325_1,14,0.493772
20160816_1325_1,3,0.998344
20160816_1325_1,12,0.871945
20160816_1325_1,11,0.955766
20160816_1325_1,5,0.95226
20160816_1325_1,7,0.999196
20160816_1325_1,2,0.401674
20160816_1325_1,8,0.999433
20160816_1325_1,4,0.976574
20160816_1325_1,10,0.97574
20160816_1036_0,17,0.920624
20160816_1036_0,9,0.000626541
20160816_1036_0,13,8.00311e-14
20160816_1036_0,0,5.89803e-05
20160816_1036_0,1,0.0039595
20160816_1036_0,15,0.0105425
20160816_1036_0,6,0.00491018
20160816_1036_0,14,2.13122e-06
20160816_1036_0,3,0.1223
20160816_1036_0,12,2.03967e-05
20160816_1036_0,11,0.00176655
20160816_1036_0,5,1.81076e-08
20160816_1036_0,19,0.000217829
20160816_1036_0,7,0.000974252
20160816_1036_0,2,2.39821e-11
20160816_1036_0,18,0.952222
20160816_1036_0,16,2.26735e-06
20160816_1036_0,8,0.0133279
20160816_1036_0,4,6.55938e-08
20160816_1036_0,10,0.000504891
20160816_0744_0,0,9.62209e-07
20160816_0744_0,1,3.68039e-05
20160816_0744_0,6,0.00208597
20160816_0744_0,3,5.34546e-07
20160816_0744_0,5,0.000784118
20160816_0744_0,2,1.15089e-05
20160816_0744_0,4,0.00243484
20160816_1120_0,0,2.80121e-05
20160816_1120_0,1,3.74148e-07
20160816_1120_0,3,0.00387384
20160816_1120_0,2,2.12916e-08
20160816_0405_1,0,9.26694e-07
20160816_0839_0,0,2.93944e-11
20160816_0839_0,1,5.88102e-14
20160816_0839_0,2,1.83857e-07
20160816_2158_1,0,1.76097e-07
20160816_0351_0,9,4.97506e-06
20160816_0351_0,0,1.7185e-12
20160816_0351_0,1,3.4075e-13
20160816_0351_0,6,2.88123e-06
20160816_0351_0,3,8.14815e-07
20160816_0351_0,5,7.47965e-08
20160816_0351_0,7,9.19052e-13
20160816_0351_0,2,3.68372e-12
20160816_0351_0,8,4.53984e-11
20160816_0351_0,4,8.09607e-06
20160816_0923_1,0,4.32666e-05
20160816_0923_1,1,8.18676e-12
20160816_0923_1,2,0.693386
20160816_1408_0,17,0.0103626
20160816_1408_0,9,0.00138879
20160816_1408_0,13,0.00410619
20160816_1408_0,0,0.0111236
20160816_1408_0,1,0.00029051
20160816_1408_0,15,0.0617305
20160816_1408_0,6,0.00336036
20160816_1408_0,14,0.000124442
20160816_1408_0,3,0.0334552
20160816_1408_0,12,0.107821
20160816_1408_0,11,4.11495e-05
20160816_1408_0,5,1.59961e-06
20160816_1408_0,19,0.186487
20160816_1408_0,7,0.00751848
20160816_1408_0,2,0.16752
20160816_1408_0,18,1.07091e-07
20160816_1408_0,16,0.0307957
20160816_1408_0,8,0.0524549
20160816_1408_0,4,3.7882e-05
20160816_1408_0,10,0.494306
20160816_1408_0,22,0.102827
20160816_1408_0,20,0.186487
20160816_1408_0,21,5.78965e-06
20160816_1043_0,0,0.0141151
20160816_1043_0,1,0.0443601
20160816_1043_0,6,0.800642
20160816_1043_0,3,0.90674
20160816_1043_0,5,0.00343674
20160816_1043_0,7,0.00897356
20160816_1043_0,2,0.904566
20160816_1043_0,8,0.528467
20160816_1043_0,4,0.188753
20160816_1623_1,9,2.62659e-07
20160816_1623_1,0,0.17689
20160816_1623_1,1,9.13241e-05
20160816_1623_1,6,0.00247039
20160816_1623_1,3,6.99993e-05
20160816_1623_1,12,3.37399e-07
20160816_1623_1,11,1.35909e-07
20160816_1623_1,5,1.71666e-05
20160816_1623_1,7,3.21237e-05
20160816_1623_1,2,0.000348597
20160816_1623_1,8,0.00348791
20160816_1623_1,4,1.22047e-05
20160816_1623_1,10,0.56226
20160816_1338_0,0,0.000294501
20160816_1338_0,1,0.00694252
20160816_1338_0,3,0.000316544
20160816_1338_0,5,0.000689703
20160816_1338_0,2,0.000418912
20160816_1338_0,4,0.00246215
20160816_0857_1,0,2.45733e-05
20160816_1727_0,0,2.00175e-12
20160816_1727_0,1,2.1858e-05
20160816_1727_0,3,1.34385e-06
20160816_1727_0,2,0.00197729
20160816_1727_0,4,4.85064e-06
20160816_1057_0,26,0.00610258
20160816_1057_0,17,0.0763497
20160816_1057_0,28,0.000210198
20160816_1057_0,9,0.00499946
20160816_1057_0,13,0.0985391
20160816_1057_0,0,0.00675236
20160816_1057_0,25,0.00492081
20160816_1057_0,1,0.00472425
20160816_1057_0,15,0.148594
20160816_1057_0,6,0.000146733
20160816_1057_0,14,0.00136521
20160816_1057_0,3,0.00493868
20160816_1057_0,12,0.275774
20160816_1057_0,11,4.27748e-05
20160816_1057_0,5,0.00211177
20160816_1057_0,30,0.000754333
20160816_1057_0,19,0.0125443
20160816_1057_0,27,0.0159434
20160816_1057_0,23,8.73126e-06
20160816_1057_0,7,0.000590932
20160816_1057_0,2,0.00373022
20160816_1057_0,18,0.0642884
20160816_1057_0,16,0.00382547
20160816_1057_0,8,0.000168969
20160816_1057_0,4,6.03911e-05
20160816_1057_0,24,3.21794e-05
20160816_1057_0,10,0.0312817
20160816_1057_0,22,0.000172029
20160816_1057_0,29,0.0314258
20160816_1057_0,20,0.0533472
20160816_1057_0,21,0.0679994
20160816_0722_0,0,0.000131497
20160816_0722_0,1,9.79882e-06
20160816_0722_0,3,2.64649e-08
20160816_0722_0,2,8.3018e-05
20160816_0722_0,4,5.34768e-07
20160816_0500_1,0,2.34139e-11
20160816_0500_1,1,3.37178e-06
20160816_1421_1,9,0.0166054
20160816_1421_1,13,7.3661e-09
20160816_1421_1,0,0.97954
20160816_1421_1,1,0.539932
20160816_1421_1,15,0.0246918
20160816_1421_1,6,0.157614
20160816_1421_1,14,5.08283e-05
20160816_1421_1,3,0.997336
20160816_1421_1,12,0.177477
20160816_1421_1,11,0.0379378
20160816_1421_1,5,0.0872338
20160816_1421_1,7,0.0117882
20160816_1421_1,2,0.0112021
20160816_1421_1,16,0.0610604
20160816_1421_1,8,0.488184
20160816_1421_1,4,0.990607
20160816_1421_1,10,0.01557
20160816_1737_1,0,8.1836e-07
20160816_0955_1,0,0.0668531
20160816_0955_1,1,0.906068
20160816_0955_1,3,0.904622
20160816_0955_1,2,0.819156
20160816_1629_1,9,0.0103364
20160816_1629_1,13,0.993739
20160816_1629_1,0,7.91963e-08
20160816_1629_1,1,0.0821676
20160816_1629_1,6,0.00214674
20160816_1629_1,14,0.412237
20160816_1629_1,3,0.00163649
20160816_1629_1,12,0.737799
20160816_1629_1,11,0.00620707
20160816_1629_1,5,0.0837334
20160816_1629_1,7,0.147288
20160816_1629_1,2,0.0203385
20160816_1629_1,8,0.578527
20160816_1629_1,4,0.00233101
20160816_1629_1,10,0.904935
20160816_1003_1,17,0.0312095
20160816_1003_1,9,0.36719
20160816_1003_1,13,0.230824
20160816_1003_1,0,0.934846
20160816_1003_1,1,0.893839
20160816_1003_1,15,0.803786
20160816_1003_1,6,0.882565
20160816_1003_1,14,0.431014
20160816_1003_1,3,0.896294
20160816_1003_1,12,0.87434
20160816_1003_1,11,0.126625
20160816_1003_1,5,0.707783
20160816_1003_1,7,0.873204
20160816_1003_1,2,0.80847
20160816_1003_1,18,0.252636
20160816_1003_1,16,0.900082
20160816_1003_1,8,0.902501
20160816_1003_1,4,0.962156
20160816_1003_1,10,0.825188
20160816_1807_0,0,0.0153183
20160816_0630_1,0,0.709791
20160816_0630_1,1,0.354694
20160816_0630_1,6,0.210754
20160816_0630_1,3,0.822507
20160816_0630_1,5,0.0132237
20160816_0630_1,7,0.00118719
20160816_0630_1,2,0.21819
20160816_0630_1,8,9.14746e-05
20160816_0630_1,4,0.224179
20160816_0943_0,0,1.00292e-05
20160816_0943_0,1,3.2519e-06
20160816_1716_1,0,0.679328
20160816_0752_0,0,0.901654
20160816_0752_0,1,0.0161753
20160816_0752_0,2,0.145847
20160816_0951_1,0,0.237977
20160816_0951_1,1,0.195071
20160816_0951_1,6,0.416151
20160816_0951_1,3,1.15745e-05
20160816_0951_1,5,0.728621
20160816_0951_1,7,0.982101
20160816_0951_1,2,0.26041
20160816_0951_1,4,3.93138e-06
20160816_1145_0,0,0.000111817
20160816_1145_0,1,3.23535e-09
20160816_1145_0,6,0.000555922
20160816_1145_0,3,2.79395e-07
20160816_1145_0,5,2.4482e-05
20160816_1145_0,7,1.45674e-05
20160816_1145_0,2,4.8811e-12
20160816_1145_0,4,1.68999e-07
20160816_2128_0,0,4.27385e-05
20160816_2212_1,0,1.13935e-07
20160816_2212_1,1,4.64754e-06
20160816_2212_1,2,2.97526e-08
20160816_0827_0,0,0.000355596
20160816_0827_0,1,0.000318734
20160816_0827_0,3,1.27841e-08
20160816_0827_0,2,1.20036e-09
20160816_0827_0,4,8.84821e-05
20160816_1121_1,26,0.804552
20160816_1121_1,17,0.97872
20160816_1121_1,28,0.811437
20160816_1121_1,37,0.37028
20160816_1121_1,9,0.667638
20160816_1121_1,13,0.943675
20160816_1121_1,0,0.763206
20160816_1121_1,25,0.921829
20160816_1121_1,1,0.974356
20160816_1121_1,48,0.947185
20160816_1121_1,39,0.744875
20160816_1121_1,35,0.889432
20160816_1121_1,34,0.964994
20160816_1121_1,15,0.00685747
20160816_1121_1,6,0.29527
20160816_1121_1,45,0.446946
20160816_1121_1,14,0.653901
20160816_1121_1,40,0.519571
20160816_1121_1,3,0.488573
20160816_1121_1,31,0.910346
20160816_1121_1,12,0.951474
20160816_1121_1,11,0.951474
20160816_1121_1,5,0.917184
20160816_1121_1,30,0.134475
20160816_1121_1,19,0.977396
20160816_1121_1,47,0.50604
20160816_1121_1,32,0.731425
20160816_1121_1,42,0.831293
20160816_1121_1,27,0.970226
20160816_1121_1,23,0.95814
20160816_1121_1,7,0.961403
20160816_1121_1,2,0.968267
20160816_1121_1,18,0.451074
20160816_1121_1,16,0.93719
20160816_1121_1,38,0.976758
20160816_1121_1,44,0.881203
20160816_1121_1,8,0.952991
20160816_1121_1,4,0.981571
20160816_1121_1,36,0.99409
20160816_1121_1,43,0.687002
20160816_1121_1,33,0.356444
20160816_1121_1,24,0.963307
20160816_1121_1,10,0.56017
20160816_1121_1,22,0.66358
20160816_1121_1,49,0.952032
20160816_1121_1,29,0.697337
20160816_1121_1,20,0.353945
20160816_1121_1,50,0.844923
20160816_1121_1,21,0.32985
20160816_1121_1,46,0.626726
20160816_1121_1,41,0.593745
20160816_2137_0,0,0.000795347
20160816_1023_1,17,0.964691
20160816_1023_1,9,0.997862
20160816_1023_1,13,0.951844
20160816_1023_1,0,0.000164106
20160816_1023_1,1,0.997052
20160816_1023_1,15,0.112949
20160816_1023_1,6,0.973388
20160816_1023_1,14,0.152767
20160816_1023_1,3,0.98982
20160816_1023_1,12,0.921988
20160816_1023_1,11,0.982149
20160816_1023_1,5,0.996334
20160816_1023_1,19,0.543307
20160816_1023_1,23,3.65888e-05
20160816_1023_1,7,0.0116292
20160816_1023_1,2,0.944083
20160816_1023_1,18,0.854614
20160816_1023_1,16,0.548647
20160816_1023_1,8,0.0164402
20160816_1023_1,4,0.0264007
20160816_1023_1,10,0.993244
20160816_1023_1,22,0.0507933
20160816_1023_1,20,0.991643
20160816_1023_1,21,0.999558
20160816_0100_1,0,8.82655e-13
20160816_0100_1,1,1.1675e-05
20160816_0100_1,6,9.58073e-09
20160816_0100_1,3,8.69956e-11
20160816_0100_1,5,5.70329e-15
20160816_0100_1,7,2.34828e-07
20160816_0100_1,2,1.80318e-05
20160816_0100_1,8,6.73871e-14
20160816_0100_1,4,9.90249e-14
20160816_1055_1,17,0.911097
20160816_1055_1,9,0.787329
20160816_1055_1,13,0.707174
20160816_1055_1,0,0.619952
20160816_1055_1,1,0.967275
20160816_1055_1,15,0.912514
20160816_1055_1,6,0.00414298
20160816_1055_1,14,0.182946
20160816_1055_1,3,0.252455
20160816_1055_1,12,0.0102324
20160816_1055_1,11,0.906912
20160816_1055_1,5,6.32575e-06
20160816_1055_1,19,0.0749491
20160816_1055_1,7,0.0634384
20160816_1055_1,2,0.983279
20160816_1055_1,18,0.100533
20160816_1055_1,16,0.00881268
20160816_1055_1,8,0.00360367
20160816_1055_1,4,0.248864
20160816_1055_1,10,2.13006e-07
20160816_2344_0,0,1.83616e-06
20160816_2344_0,1,1.1784e-06
20160816_0904_0,0,2.24964e-05
20160816_0904_0,1,1.82549e-07
20160816_0904_0,3,0.656552
20160816_0904_0,5,0.00338249
20160816_0904_0,2,0.000101115
20160816_0904_0,4,0.906858
20160816_1417_0,0,1.54624e-06
20160816_1734_1,0,0.757558
20160816_1734_1,1,0.0129462
20160816_1734_1,3,0.000220321
20160816_1734_1,2,0.0987032
20160816_1734_1,4,4.28419e-07
20160816_0145_0,0,1.9032e-13
20160816_1244_1,17,0.885165
20160816_1244_1,9,0.958005
20160816_1244_1,13,0.623182
20160816_1244_1,0,0.8999
20160816_1244_1,1,0.564584
20160816_1244_1,15,0.834405
20160816_1244_1,6,0.224731
20160816_1244_1,14,0.828669
20160816_1244_1,3,0.0778238
20160816_1244_1,12,0.516886
20160816_1244_1,11,0.000160443
20160816_1244_1,5,0.00608503
20160816_1244_1,19,0.977142
20160816_1244_1,7,0.123336
20160816_1244_1,2,0.869355
20160816_1244_1,18,0.0266352
20160816_1244_1,16,0.0197494
20160816_1244_1,8,0.00170992
20160816_1244_1,4,0.3715
20160816_1244_1,10,0.916449
20160816_0732_0,0,1.77918e-06
20160816_0732_0,1,1.62457e-08
20160816_0113_0,0,1.00566e-18
20160816_0113_0,1,2.4357e-08
20160816_0113_0,2,2.91182e-13
20160816_0452_1,0,1.19608e-06
20160816_0037_0,0,3.07771e-09
20160816_0037_0,1,4.59549e-06
20160816_0646_0,0,6.51391e-07
20160816_0646_0,1,2.69871e-08
20160816_0646_0,3,5.64084e-07
20160816_0646_0,2,4.9905e-09
20160816_0646_0,4,2.73478e-05
20160816_0705_1,0,5.12804e-09
20160816_0705_1,1,0.000141799
20160816_0705_1,6,0.986067
20160816_0705_1,3,0.447837
20160816_0705_1,5,0.96616
20160816_0705_1,2,0.00180269
20160816_0705_1,4,0.317405
20160816_1105_1,0,4.47064e-07
20160816_1105_1,1,1.27028e-05
20160816_1105_1,2,0.215292
20160816_1704_1,0,6.92786e-06
20160816_1704_1,1,3.81283e-05
20160816_1704_1,2,0.00073196
20160816_1114_1,0,0.942603
20160816_1008_0,0,0.00438764
20160816_1008_0,1,0.00157769
20160816_1008_0,3,0.0724936
20160816_1008_0,5,0.000757186
20160816_1008_0,2,0.00258701
20160816_1008_0,4,0.00365508
20160816_0512_1,0,8.46233e-05
20160816_0512_1,1,1.30417e-07
20160816_1139_0,9,0.494144
20160816_1139_0,13,0.983822
20160816_1139_0,0,1.69328e-05
20160816_1139_0,1,0.519264
20160816_1139_0,15,0.817513
20160816_1139_0,6,6.17453e-06
20160816_1139_0,14,0.830269
20160816_1139_0,3,0.0779487
20160816_1139_0,12,0.985333
20160816_1139_0,11,0.954611
20160816_1139_0,5,2.24329e-05
20160816_1139_0,7,0.953899
20160816_1139_0,2,0.131176
20160816_1139_0,8,0.000106111
20160816_1139_0,4,0.962779
20160816_1139_0,10,0.955238
20160816_1248_1,0,0.0667042
20160816_1248_1,1,0.00271336
20160816_1248_1,3,0.00135157
20160816_1248_1,5,0.0178517
20160816_1248_1,2,0.00112951
20160816_1248_1,4,0.00194848
20160816_1629_0,0,0.00394407
20160816_1629_0,1,1.73794e-08
20160816_1629_0,6,0.0245161
20160816_1629_0,3,0.00233125
20160816_1629_0,5,0.0133418
20160816_1629_0,7,0.0025483
20160816_1629_0,2,3.67915e-09
20160816_1629_0,4,0.00170549
20160816_0155_0,0,3.59593e-06
20160816_0410_1,0,2.44894e-06
20160816_0410_1,1,4.85201e-13
20160816_0410_1,3,5.56294e-10
20160816_0410_1,2,3.26121e-13
20160816_1519_0,17,1.38728e-05
20160816_1519_0,9,0.202825
20160816_1519_0,13,0.180262
20160816_1519_0,0,0.0772472
20160816_1519_0,1,0.187924
20160816_1519_0,15,3.44406e-05
20160816_1519_0,6,0.00026383
20160816_1519_0,14,0.167954
20160816_1519_0,3,0.00711139
20160816_1519_0,12,0.152362
20160816_1519_0,11,0.332055
20160816_1519_0,5,0.00281819
20160816_1519_0,19,0.00124963
20160816_1519_0,7,0.117158
20160816_1519_0,2,0.00532574
20160816_1519_0,18,0.0321076
20160816_1519_0,16,0.00121633
20160816_1519_0,8,0.0297199
20160816_1519_0,4,0.000917674
20160816_1519_0,10,0.202825
20160816_0515_1,0,0.000175548
20160816_0515_1,1,3.23438e-11
20160816_1038_0,9,0.017626
20160816_1038_0,13,0.0308577
20160816_1038_0,0,0.00767444
20160816_1038_0,1,0.0151234
20160816_1038_0,15,0.0110528
20160816_1038_0,6,0.067459
20160816_1038_0,14,0.0207489
20160816_1038_0,3,0.00161521
20160816_1038_0,12,0.0116349
20160816_1038_0,11,7.31772e-07
20160816_1038_0,5,4.11639e-06
20160816_1038_0,7,0.00891796
20160816_1038_0,2,8.46514e-06
20160816_1038_0,16,0.150762
20160816_1038_0,8,0.00414302
